,AirTempC,RainfallMm,WindSpeedMs,WindDirection,HumidityPercent,PressureHpa,SunshineHours,SolarRadiationMJm2,GroundTempC,HorizontalSurfaceTemp,OutdoorTemp,InclinedSurfaceTemp,ModuleTemp,SoccerField,StudentCenter,CentralWarehouse,AcademicBuilding,DasanBuilding,FacilitiesManagement,CollegeC,AnimalLab,MainLibrary,LGLibrary,RenewableEnergy,SamsungEnvBuilding,CentralResearchEquip,IndustryCollab,DormB
1060,25.4,0.0,0.1,0.0,99,996.4,0.0,0.0,25.1,0.0,24.6,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0
1061,25.0,0.0,0.0,0.0,99,996.4,0.0,0.0,24.9,0.0,23.7,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0
1062,24.5,0.0,0.0,0.0,99,996.7,0.0,0.06,24.9,1.0,23.8,0.0,22.7,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.1,0.0,0.0,10.3,0.0,0.0,0.2,-0.0
1063,24.9,0.0,0.0,0.0,99,997.1,0.0,0.18,26.0,79.0,25.7,67.0,24.4,5.4,2.4,1.5,1.2,1.4,5.0,0.0,2.3,1.6,2.1,13.0,3.2,5.7,6.5,2.8
1064,25.8,0.0,0.0,0.0,99,997.4,0.5,0.81,28.7,209.0,30.8,151.0,30.1,10.8,6.1,6.0,3.8,3.6,11.6,0.0,4.2,4.5,4.7,16.6,7.5,14.3,12.4,6.2
1065,26.9,0.0,0.0,0.0,94,997.5,0.4,1.01,31.2,535.0,40.8,446.0,40.8,48.2,17.7,13.5,10.5,11.4,40.4,0.0,14.2,10.9,9.5,29.7,22.2,41.4,41.1,18.1
1066,28.7,0.0,0.0,0.0,82,997.3,1.0,2.31,38.5,739.0,51.1,690.0,50.4,74.6,23.1,17.2,13.5,17.6,62.1,0.0,20.8,16.5,21.2,38.7,32.5,60.7,59.2,23.2
1067,30.5,0.0,0.5,200.0,75,996.9,1.0,2.86,43.5,946.0,47.9,944.0,58.6,100.8,27.5,19.9,2.0,23.4,80.6,0.0,25.5,21.2,28.9,35.8,41.3,58.0,22.8,10.8
1068,30.2,0.0,1.5,250.0,76,996.5,0.9,2.86,42.3,259.0,40.4,281.0,41.0,114.3,9.3,10.7,2.1,7.4,27.7,0.0,8.0,8.1,8.8,20.7,12.1,21.7,22.7,10.5
1069,31.2,0.0,0.5,250.0,66,996.2,0.8,2.76,47.0,830.0,46.8,928.0,55.0,81.8,29.1,17.2,8.1,18.7,78.4,0.0,28.9,19.7,29.8,44.9,36.2,60.5,85.6,33.1
1070,31.9,0.0,1.0,270.0,66,995.9,1.0,3.21,47.8,956.0,54.4,1029.0,59.3,105.8,28.6,18.8,8.3,27.1,88.4,0.0,29.1,23.6,32.7,45.5,46.5,86.8,86.0,34.9
1071,32.5,0.0,0.1,0.0,60,995.6,0.8,2.64,49.1,344.0,43.4,345.0,44.4,66.3,11.5,7.4,5.8,11.5,32.4,0.0,25.8,15.3,17.6,26.4,17.6,38.0,57.2,27.5
1072,31.2,0.0,1.2,290.0,68,995.5,0.9,2.37,45.7,620.0,43.1,674.0,46.2,67.5,20.4,12.0,6.0,20.7,64.8,0.0,22.3,17.7,23.2,36.6,34.1,62.3,64.1,27.3
1073,31.4,0.0,1.3,270.0,69,995.3,1.0,1.83,39.7,354.0,38.9,412.0,42.1,35.7,11.9,5.4,3.2,13.6,40.7,0.0,13.6,11.3,12.9,23.3,21.5,40.1,38.0,17.2
1074,30.0,0.0,0.6,340.0,77,995.3,0.7,0.98,34.7,137.0,33.8,153.0,34.0,10.0,2.9,1.2,1.2,5.4,13.8,-,6.0,4.9,4.4,-,8.9,17.2,16.9,7.5
1075,28.5,0.0,1.3,320.0,83,995.7,0.4,0.32,31.0,7.0,29.4,8.0,28.4,-0.9,0.0,0.0,0.0,-0.0,-0.3,-,0.5,0.0,0.0,-,0.0,0.2,0.9,0.0
1076,27.6,0.0,0.9,340.0,88,996.1,0.0,0.06,28.7,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1077,26.7,0.0,0.7,320.0,94,996.7,0.0,0.0,27.8,0.0,26.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1078,26.4,0.0,0.2,0.0,97,997.2,0.0,0.0,26.8,0.0,26.5,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1079,26.0,0.0,0.4,0.0,97,997.4,0.0,0.0,26.3,0.0,25.9,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1080,25.3,0.0,1.1,70.0,98,997.3,0.0,0.0,25.7,0.0,25.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0
1081,25.2,0.0,0.6,70.0,99,997.1,0.0,0.0,25.5,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0
1082,24.9,0.0,0.1,0.0,99,996.8,0.0,0.0,25.1,0.0,24.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0
1083,25.2,0.0,0.0,0.0,99,996.7,0.0,0.0,25.2,0.0,24.0,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0
1084,24.3,0.0,0.0,0.0,99,996.4,0.0,0.0,24.3,0.0,23.7,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0
1085,24.5,0.0,0.0,0.0,99,996.5,0.0,0.0,24.0,0.0,23.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0
1086,24.0,0.0,0.0,0.0,99,996.8,0.0,0.05,24.4,0.0,22.0,0.0,20.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,-0.0,0.0,5.6,0.0,0.0,0.1,0.0
1087,24.4,0.0,0.0,0.0,99,997.1,0.3,0.26,25.9,91.0,25.8,70.0,22.8,5.8,2.8,2.0,1.5,1.9,5.7,0.0,2.4,1.8,2.2,8.5,3.4,6.2,6.8,2.8
1088,26.2,0.0,0.2,0.0,99,997.4,0.9,0.98,30.0,233.0,30.1,212.0,30.7,24.4,7.9,5.3,4.3,5.8,19.6,0.0,7.2,5.2,6.8,14.3,10.2,18.7,17.9,7.7
1089,26.9,0.0,0.7,70.0,95,997.7,0.5,1.24,34.8,442.0,34.0,412.0,35.1,45.9,14.8,10.6,6.8,9.8,37.5,0.0,12.7,8.9,11.3,20.7,18.3,32.8,36.8,16.6
1090,27.5,0.0,0.0,0.0,90,997.8,0.5,1.48,36.5,420.0,33.5,388.0,36.8,41.4,13.5,10.0,9.2,11.2,36.4,0.0,12.9,10.5,13.9,23.1,20.8,38.0,35.8,16.8
1091,29.1,0.0,0.1,0.0,82,997.6,0.6,1.82,40.2,385.0,33.1,363.0,35.6,29.1,10.8,8.4,4.8,10.0,32.3,0.0,15.3,11.2,15.9,24.1,17.1,39.5,44.9,16.4
1092,29.2,0.0,0.8,70.0,78,997.2,0.8,2.14,43.0,368.0,40.1,347.0,45.1,23.6,11.8,9.0,2.3,7.4,32.6,0.0,6.9,7.0,11.8,16.6,11.1,21.1,19.2,8.8
1093,30.1,0.0,0.0,0.0,70,996.9,0.8,2.68,43.7,998.0,46.7,1060.0,50.4,37.9,31.6,21.3,7.0,28.0,94.5,0.0,31.3,24.7,34.6,47.4,49.1,90.1,45.6,29.3
1094,30.8,0.0,0.2,0.0,64,996.5,0.4,1.62,41.8,879.0,51.3,969.0,59.8,102.3,27.5,16.8,1.3,6.2,80.6,0.0,7.0,5.3,7.1,14.2,10.2,18.2,19.9,7.6
1095,32.6,0.0,0.1,0.0,60,996.0,0.8,2.52,51.9,802.0,52.7,895.0,56.0,91.5,25.2,16.0,7.0,24.9,79.8,0.0,26.9,21.0,29.4,46.1,42.5,79.5,78.4,32.0
1096,31.6,0.0,0.0,0.0,61,995.6,0.9,2.27,43.5,215.0,36.5,222.0,37.4,20.6,7.4,4.5,2.1,7.1,21.8,-,7.7,13.0,12.1,-,11.6,21.6,21.3,10.0
1097,30.0,0.0,1.8,180.0,78,995.7,0.2,0.69,36.4,196.0,42.9,193.0,43.4,21.6,6.2,3.1,1.0,4.8,16.9,-,5.3,4.3,5.4,-,8.1,14.4,11.5,4.6
1098,29.1,0.0,2.1,180.0,81,996.0,0.0,0.4,31.8,17.0,32.1,20.0,31.3,0.5,0.4,0.0,0.0,0.2,0.6,-,0.9,0.5,0.4,-,0.0,0.8,2.7,0.9
1099,28.2,0.0,0.0,0.0,91,996.5,0.0,0.13,29.9,18.0,28.2,14.0,26.2,-1.0,0.3,0.0,0.0,-0.1,-0.1,-,0.5,0.0,0.0,-,0.0,0.2,1.0,0.4
1100,27.9,0.0,0.8,230.0,94,997.3,0.0,0.06,29.1,0.0,25.8,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1101,27.4,0.0,1.4,250.0,94,998.2,0.0,0.0,28.5,0.0,26.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1102,26.4,0.0,0.0,0.0,99,998.4,0.0,0.0,27.6,0.0,26.1,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1103,25.9,0.0,1.7,230.0,99,998.9,0.0,0.0,27.2,0.0,25.8,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1104,25.3,0.0,1.0,200.0,99,999.0,0.0,0.0,26.1,0.0,25.3,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0
1105,25.6,0.0,0.1,0.0,99,998.4,0.0,0.0,25.4,0.0,24.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0
1106,25.3,0.0,0.6,50.0,99,998.6,0.0,0.0,25.6,0.0,24.7,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0
1107,25.4,0.0,0.0,0.0,99,998.5,0.0,0.0,26.3,0.0,25.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0
1108,25.3,0.0,0.3,0.0,99,998.4,0.0,0.0,25.3,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0
1109,24.8,0.0,0.3,0.0,99,998.3,0.0,0.0,24.9,0.0,24.2,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0
1110,24.6,0.0,0.0,0.0,99,998.5,0.0,0.06,24.6,0.0,23.4,0.0,22.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,-0.0,-0.1,3.4,0.0,-0.2,0.1,0.0
1111,25.0,0.0,0.0,0.0,99,998.9,0.2,0.24,26.3,80.0,25.3,65.0,23.0,4.9,2.4,1.6,1.3,1.4,5.1,0.0,2.0,1.7,2.3,6.3,3.2,5.8,5.6,2.6
1112,26.4,0.0,0.8,70.0,99,999.1,1.0,0.91,30.3,321.0,32.0,232.0,29.7,21.8,9.6,5.1,5.9,4.3,17.0,0.0,6.9,4.8,5.6,12.4,10.4,19.3,20.6,6.1
1113,27.6,0.0,0.8,70.0,89,999.2,1.0,1.61,37.7,520.0,32.7,442.0,37.1,47.2,16.9,13.6,9.2,11.2,40.1,0.0,14.0,10.9,13.4,22.2,21.7,40.3,37.2,17.3
1114,29.4,0.0,0.8,70.0,81,999.2,1.0,2.33,46.0,694.0,46.2,648.0,47.7,72.4,22.4,16.7,12.5,16.9,60.0,0.0,19.6,15.7,20.3,29.2,31.4,53.8,55.0,24.2
1115,30.5,0.0,1.0,70.0,80,999.1,1.0,2.92,53.3,828.0,44.0,822.0,50.4,96.9,26.2,18.9,4.8,6.8,73.1,0.0,16.0,19.8,26.6,18.6,11.5,21.8,26.3,31.6
1116,31.0,0.0,0.2,0.0,75,998.6,1.0,3.1,56.6,1033.0,51.6,1058.0,59.3,102.3,30.6,20.1,1.8,6.8,89.4,0.0,7.4,20.4,22.8,13.2,11.3,20.3,22.1,9.2
1117,31.9,0.0,2.1,70.0,65,998.2,1.0,3.46,59.7,219.0,36.7,217.0,45.0,23.8,7.2,4.6,1.7,7.0,20.4,0.0,7.0,9.2,23.5,13.4,11.2,20.0,19.8,8.5
1118,33.1,0.0,0.1,0.0,56,997.9,1.0,3.48,60.4,890.0,48.4,989.0,53.4,106.1,23.1,14.5,9.1,25.4,76.3,0.0,30.6,22.8,32.0,43.6,42.7,87.8,90.4,37.8
1119,31.7,0.0,0.2,0.0,64,997.7,0.7,2.44,47.7,268.0,39.2,280.0,44.9,26.3,8.9,6.0,2.5,8.6,26.3,0.0,9.4,7.3,9.8,15.8,14.0,26.4,28.9,15.4
1120,31.9,0.0,3.1,180.0,73,997.5,0.6,1.87,49.5,248.0,44.4,236.0,42.3,26.1,8.1,4.7,2.1,6.9,22.4,0.0,7.9,6.1,8.2,13.7,11.9,21.7,21.6,9.3
1121,31.1,0.0,1.8,200.0,77,997.6,0.9,1.84,41.2,30.0,32.1,32.0,31.3,1.1,0.9,0.4,0.0,0.7,0.0,-,1.3,0.8,0.9,-,1.6,2.9,3.8,1.3
1122,28.3,0.4,0.3,0.0,97,998.2,0.4,0.46,32.8,84.0,26.9,71.0,25.8,5.2,2.5,1.6,0.8,1.7,5.3,-,2.6,1.9,2.5,-,3.6,6.9,7.5,3.5
1123,25.3,38.7,1.8,50.0,99,998.9,0.0,0.22,25.9,38.0,28.0,34.0,28.3,0.7,0.8,0.0,0.0,0.3,1.2,-,1.0,0.7,0.8,-,0.0,1.0,2.7,1.1
1124,24.3,34.7,1.1,90.0,99,999.5,0.0,0.06,25.6,0.0,25.3,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1125,24.9,0.7,0.3,0.0,99,1000.0,0.0,0.0,25.6,0.0,25.8,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1126,25.2,0.0,1.0,50.0,99,1000.6,0.0,0.0,25.8,0.0,25.6,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1127,25.3,0.0,0.4,0.0,99,1000.8,0.0,0.0,26.1,0.0,26.1,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1128,25.2,0.0,0.9,50.0,99,1001.0,0.0,0.0,26.1,0.0,26.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1129,24.9,0.0,0.0,0.0,99,1001.0,0.0,0.0,25.8,0.0,26.5,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1130,24.9,0.0,0.5,70.0,99,1000.8,0.0,0.0,25.5,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1131,25.0,0.0,0.2,0.0,99,1001.0,0.0,0.0,25.9,0.0,25.9,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1132,24.8,0.0,0.0,0.0,99,1001.2,0.0,0.0,25.9,0.0,25.9,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1133,24.8,0.0,0.0,0.0,99,1001.1,0.0,0.0,25.4,0.0,25.2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1134,24.6,0.0,0.0,0.0,99,1001.5,0.0,0.06,25.3,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,-0.1,0.0,-,0.1,-0.0,0.0,-,0.0,0.0,0.1,-0.0
1135,24.9,0.0,0.0,0.0,99,1001.6,0.2,0.24,26.1,111.0,27.0,73.0,25.6,7.6,2.6,2.5,0.6,1.6,5.1,-,2.6,1.6,2.0,-,3.2,5.8,7.0,2.5
1136,26.3,0.0,0.0,0.0,99,1002.1,0.9,0.77,28.6,258.0,32.6,211.0,31.1,21.1,7.9,6.3,5.8,5.0,18.8,-,6.7,5.0,6.7,-,9.1,16.8,20.4,9.4
1137,27.5,0.0,0.3,0.0,99,1002.4,0.9,1.47,32.7,190.0,33.7,166.0,36.6,23.9,6.5,4.8,11.5,5.3,15.3,-,13.5,5.0,8.0,-,10.2,21.2,39.7,19.8
1138,29.5,0.0,0.4,0.0,93,1002.4,1.0,2.35,37.5,674.0,38.0,632.0,44.9,72.6,21.5,16.0,13.9,16.7,57.9,-,10.7,15.2,20.1,-,30.4,58.7,57.5,24.2
1139,30.6,0.0,0.4,0.0,89,1002.3,0.9,2.6,39.7,885.0,50.8,880.0,52.2,99.8,27.3,19.7,7.7,23.5,77.2,-,9.4,20.6,28.1,-,41.4,76.8,69.6,29.0
1140,30.1,0.0,0.0,0.0,87,1002.1,0.6,2.01,36.7,764.0,46.4,796.0,50.7,114.5,14.9,13.8,2.5,11.4,58.0,-,10.8,8.9,11.9,-,19.7,33.2,27.9,10.8
1141,30.8,0.0,0.0,0.0,82,1001.8,0.4,1.98,37.0,1032.0,43.2,1080.0,49.0,106.4,32.5,21.8,5.9,30.4,95.6,-,11.6,24.5,34.3,-,48.3,98.6,45.5,21.1
1142,31.7,0.0,0.4,0.0,76,1001.3,0.6,2.26,38.1,854.0,41.7,953.0,53.4,26.9,26.8,15.1,7.8,22.9,83.1,-,28.2,19.3,16.3,-,37.7,73.3,82.7,0.4
1143,32.5,0.0,0.0,0.0,71,1000.9,0.4,1.64,38.3,594.0,42.9,652.0,47.8,67.6,11.7,13.1,2.2,11.1,44.8,-,10.5,15.1,17.6,-,16.9,29.0,30.4,11.0
1144,31.2,0.0,0.7,320.0,81,1000.9,0.1,1.07,34.2,631.0,41.9,718.0,48.7,48.1,22.0,12.7,4.2,17.6,67.8,-,16.5,16.6,23.0,-,28.0,51.8,53.9,26.5
1145,31.8,0.0,2.2,270.0,79,1000.8,0.1,0.91,34.5,346.0,40.9,397.0,42.1,34.1,11.6,5.6,3.0,13.1,39.4,-,12.9,10.4,12.2,-,20.4,37.8,36.1,15.9
1146,31.0,0.0,1.0,340.0,79,1001.0,0.9,1.17,33.1,109.0,35.4,109.0,34.0,9.2,3.5,1.8,1.0,3.4,9.9,-,4.1,3.6,4.2,-,5.9,10.9,11.5,5.8
1147,29.6,0.0,0.2,0.0,82,1001.4,0.0,0.28,30.4,13.0,30.1,13.0,28.5,-1.4,0.2,0.0,0.0,-0.0,-0.2,-,0.5,0.0,0.0,-,0.0,0.3,1.4,0.5
1148,28.6,0.0,0.0,0.0,87,1002.2,0.0,0.06,28.9,0.0,28.1,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1149,28.4,0.0,0.0,0.0,87,1002.9,0.0,0.0,28.3,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1150,27.5,0.0,0.0,0.0,92,1003.2,0.0,0.0,28.0,0.0,27.6,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1151,27.4,0.0,0.0,0.0,93,1003.6,0.0,0.0,27.5,0.0,26.9,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1152,26.9,0.0,0.0,0.0,93,1003.9,0.0,0.0,26.9,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1153,26.6,0.0,0.0,0.0,96,1003.8,0.0,0.0,26.4,0.0,25.9,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1154,26.6,0.0,0.0,0.0,97,1003.6,0.0,0.0,26.2,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1155,26.2,0.0,0.0,0.0,99,1003.4,0.0,0.0,25.9,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1156,25.4,0.0,0.0,0.0,99,1003.5,0.0,0.0,25.7,0.0,25.8,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1157,25.6,0.0,0.0,0.0,99,1003.7,0.0,0.0,25.5,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1158,24.9,0.0,0.0,0.0,99,1004.0,0.0,0.05,25.3,0.0,25.2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-0.0,-0.0,0.0,-,0.0,0.0,-0.0,0.0
1159,25.5,0.0,0.0,0.0,99,1004.3,0.4,0.24,26.1,54.0,26.1,47.0,25.6,3.3,1.6,0.9,0.6,0.9,3.4,-,1.3,1.4,2.0,-,2.3,3.6,3.3,1.9
1160,26.9,0.0,0.0,0.0,99,1004.5,1.0,0.85,28.7,147.0,28.1,143.0,28.3,15.7,6.3,2.8,2.5,3.7,13.5,-,4.3,3.3,4.6,-,6.7,12.8,13.1,4.6
1161,28.3,0.0,0.0,0.0,93,1004.5,1.0,1.63,33.6,607.0,31.6,511.0,34.0,48.1,12.8,12.4,8.6,11.1,44.1,-,13.5,11.8,14.3,-,20.5,40.0,43.9,16.3
1162,30.2,0.0,0.0,0.0,87,1004.2,1.0,2.34,37.7,689.0,38.8,652.0,45.0,71.0,22.3,16.9,13.3,16.9,60.2,-,20.0,15.7,20.2,-,31.1,58.3,57.5,24.3
1163,30.8,0.0,0.1,0.0,83,1004.0,1.0,2.6,40.6,794.0,50.3,806.0,53.1,19.7,27.2,17.9,7.8,22.8,75.0,-,24.5,13.4,11.7,-,41.7,75.7,56.0,8.0
1164,31.0,0.0,0.1,0.0,77,1004.0,0.7,2.52,38.1,224.0,39.5,237.0,45.0,24.3,7.9,5.4,4.3,24.7,22.1,-,9.8,7.0,11.1,-,15.9,79.6,32.3,20.0
1165,31.3,0.0,0.8,50.0,74,1003.6,0.2,1.11,34.9,977.0,46.7,1058.0,56.9,110.8,29.4,19.6,7.8,23.7,90.0,-,31.1,23.6,33.6,-,47.8,69.4,55.7,18.7
1166,33.2,0.0,1.2,270.0,70,1003.2,0.6,2.12,41.1,986.0,48.1,1065.0,50.4,111.5,31.3,20.1,2.7,23.5,96.1,-,32.5,7.9,10.7,-,51.3,89.0,71.0,12.9
1167,33.0,0.0,1.6,290.0,66,1002.5,0.7,2.22,39.1,761.0,50.2,860.0,55.2,86.8,24.3,15.6,7.3,24.5,77.9,-,26.2,20.4,28.6,-,40.8,76.5,74.3,29.7
1168,32.3,0.0,3.4,230.0,65,1002.2,0.9,2.6,38.4,632.0,47.9,722.0,50.4,68.5,20.7,12.1,5.6,21.9,67.5,-,22.4,17.7,23.5,-,35.4,65.9,64.5,26.7
1169,31.9,0.0,2.2,250.0,73,1002.1,0.6,1.37,34.9,201.0,39.8,192.0,39.9,15.8,5.9,3.2,1.1,4.8,17.2,-,4.9,4.7,5.6,-,8.1,14.4,13.3,5.7
1170,30.8,0.0,2.1,230.0,79,1002.3,0.3,0.79,32.6,237.0,35.6,249.0,36.8,21.8,5.9,3.2,1.9,7.4,22.0,-,7.9,6.4,7.1,-,11.9,22.3,21.2,9.2
1171,30.2,0.0,1.8,270.0,81,1002.5,0.2,0.32,30.7,8.0,30.8,8.0,29.9,-0.9,0.0,0.0,0.0,-0.1,-0.4,-,0.4,0.1,0.0,-,0.0,0.0,1.1,0.2
1172,29.2,0.0,0.5,360.0,83,1003.1,0.0,0.06,29.3,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1173,27.8,0.0,0.0,0.0,87,1003.6,0.0,0.0,28.2,0.0,28.1,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1174,28.0,0.0,0.2,0.0,86,1003.5,0.0,0.0,27.5,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1175,28.0,0.0,0.1,0.0,87,1003.6,0.0,0.0,27.1,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
1176,26.9,0.0,0.0,0.0,92,1003.2,0.0,0.0,26.8,0.0,27.1,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0
1177,27.1,0.0,0.0,0.0,97,1002.8,0.0,0.0,26.3,0.0,26.2,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0
1178,26.4,0.0,0.9,270.0,99,1002.8,0.0,0.0,26.1,0.0,24.7,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0
1179,25.8,0.0,0.0,0.0,99,1002.8,0.0,0.0,25.9,0.0,25.7,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0
1180,25.7,0.0,0.1,0.0,99,1002.3,0.0,0.0,26.0,0.0,25.8,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0
1181,25.6,0.0,1.1,230.0,99,1001.9,0.0,0.0,25.7,0.0,25.4,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0
1182,25.8,0.0,0.8,200.0,99,1001.9,0.0,0.05,25.5,0.0,24.8,0.0,23.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,-0.1
