,AirTempC,RainfallMm,WindSpeedMs,WindDirection,HumidityPercent,PressureHpa,SunshineHours,SolarRadiationMJm2,GroundTempC,HorizontalSurfaceTemp,OutdoorTemp,InclinedSurfaceTemp,ModuleTemp,SoccerField,StudentCenter,CentralWarehouse,AcademicBuilding,DasanBuilding,FacilitiesManagement,CollegeC,AnimalLab,MainLibrary,LGLibrary,RenewableEnergy,SamsungEnvBuilding,CentralResearchEquip,IndustryCollab,DormB
1133,24.9,0.0,0.0,0,99,997.8,0.0,0.0,25.7,0.0,26.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,24.7,0.0,0.0,0,99,997.9,0.0,0.06,25.6,0.0,26.0,0.0,24.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0
1135,24.9,0.0,0.3,0,99,998.4,0.0,0.16,26.3,28.0,25.8,27.0,25.6,0.8,0.8,0.2,0.0,0.3,0.7,0.5,1.0,0.7,0.0,0.9,0.0,0.5,2.9,1.1
1136,25.3,0.0,0.4,0,99,998.6,0.0,0.29,27.3,142.0,27.9,134.0,28.3,9.4,5.4,3.1,2.8,3.9,8.9,1.9,4.6,3.6,4.8,8.4,6.9,12.7,12.9,5.6
1137,25.7,0.0,0.9,50,99,998.4,0.0,0.42,28.3,172.0,27.5,160.0,28.3,11.7,6.4,3.9,3.6,4.6,10.7,2.2,5.7,4.3,5.8,10.0,8.3,15.3,16.3,6.8
1138,26.8,0.0,1.1,70,99,998.4,0.0,0.32,31.4,290.0,32.0,267.0,33.8,19.7,10.8,6.6,6.2,8.2,18.7,3.5,9.3,7.2,9.7,16.4,14.0,25.8,26.0,11.2
1139,27.1,0.0,1.2,50,99,998.4,0.0,0.0,31.5,438.0,35.9,412.0,39.4,30.3,16.3,10.5,13.9,16.3,29.0,6.9,12.9,11.8,16.2,31.5,21.3,44.1,33.3,23.0
1140,27.2,0.0,0.5,360,99,998.5,0.0,0.0,30.6,338.0,33.1,317.0,34.2,23.3,12.6,7.5,7.2,9.6,22.6,4.0,11.0,8.5,11.6,19.3,16.7,30.8,31.2,13.5
1141,27.6,0.0,1.1,230,99,998.2,0.0,0.0,31.1,540.0,37.0,535.0,40.9,37.6,19.9,12.4,10.5,15.9,37.6,6.3,17.6,13.7,18.8,30.9,27.7,51.1,53.5,20.3
1142,28.3,0.0,0.6,250,91,997.9,0.0,0.0,32.3,355.0,42.7,347.0,50.6,20.2,12.0,7.6,6.7,9.7,22.8,4.7,9.7,15.1,14.9,18.9,15.9,29.5,27.8,13.4
1143,28.6,0.0,1.6,250,87,997.3,0.0,0.0,31.8,880.0,39.6,971.0,47.7,62.4,29.5,18.4,4.3,17.7,64.8,3.4,9.4,9.4,12.2,22.6,34.9,26.8,28.1,9.1
1144,29.3,0.0,2.3,250,81,997.0,0.0,0.0,32.0,576.0,40.1,663.0,46.6,37.8,21.3,11.9,12.8,21.3,46.8,8.3,21.8,9.9,15.4,37.8,34.3,64.7,64.1,27.7
1145,29.4,0.0,1.4,290,80,997.1,0.0,0.0,31.5,345.0,35.3,413.0,37.6,25.9,13.4,5.7,6.9,14.0,30.1,5.5,14.2,11.6,13.1,23.8,22.5,41.3,41.3,17.3
1146,28.3,0.0,1.1,340,79,997.5,0.0,0.0,28.8,150.0,31.8,185.0,31.3,7.6,2.1,0.8,2.8,5.9,11.4,2.4,6.5,5.5,4.4,10.8,9.6,18.9,18.9,8.2
1147,26.5,0.0,1.0,290,81,998.0,0.0,0.0,25.7,0.0,26.1,0.0,24.4,0.0,0.0,0.0,0.0,-0.3,-0.7,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.1
1148,25.1,0.0,0.5,290,90,998.7,0.0,0.0,24.3,0.0,23.9,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,24.7,0.0,0.6,290,92,999.6,0.0,0.0,23.6,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,24.5,0.0,0.1,0,95,1000.2,0.0,0.0,23.2,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,24.0,0.0,0.0,0,98,1000.3,0.0,0.0,23.0,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,23.7,0.0,0.8,70,98,1000.2,0.0,0.0,22.7,0.0,21.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,23.3,0.0,0.4,0,99,1000.1,0.0,0.0,22.6,0.0,21.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,22.9,0.0,0.3,0,99,1000.0,0.0,0.0,22.5,0.0,22.4,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,22.6,0.0,0.2,0,99,999.8,0.0,0.0,22.2,0.0,21.8,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,22.0,0.0,0.2,0,99,999.8,0.0,0.0,21.7,0.0,21.7,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,21.9,0.0,0.6,70,99,999.9,0.0,0.0,21.5,0.0,20.7,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,21.8,0.0,0.3,0,99,1000.2,0.0,0.0,21.4,3.0,20.5,2.0,19.8,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.3,0.0
1159,22.2,0.0,0.9,50,99,1000.7,0.0,0.0,22.7,89.0,21.3,81.0,20.1,4.7,3.2,1.8,1.6,2.0,5.1,1.0,2.8,1.9,2.7,5.0,4.0,7.3,6.6,3.3
1160,24.1,0.0,0.0,0,99,1001.1,0.0,0.0,24.5,179.0,24.1,166.0,24.4,8.0,6.5,4.1,3.0,5.2,11.3,2.1,5.3,3.9,4.9,9.4,9.3,14.5,12.9,6.0
1161,24.5,0.0,0.5,290,97,1001.0,0.0,0.0,28.0,549.0,28.4,480.0,32.8,28.8,20.2,15.2,10.8,12.1,33.4,5.4,15.9,12.1,15.1,26.8,23.4,43.6,45.4,19.5
1162,25.4,0.0,0.6,70,92,1000.9,0.0,0.0,28.8,680.0,33.9,657.0,42.1,46.4,24.6,17.6,14.0,17.8,44.9,7.2,20.6,16.2,21.6,36.6,32.7,60.3,60.8,25.1
1163,27.8,0.0,1.4,90,74,1000.7,0.0,0.0,39.3,856.0,36.0,875.0,47.8,61.1,30.2,8.6,17.5,22.9,57.4,9.3,27.2,15.6,28.3,46.8,41.8,78.4,78.3,32.5
1164,28.4,0.0,1.7,50,67,1000.4,0.0,0.0,38.8,495.0,36.2,546.0,42.1,31.8,17.1,12.7,6.6,11.1,33.7,5.2,11.6,12.1,15.4,24.5,22.3,41.1,55.3,15.4
1165,30.3,0.0,0.3,0,59,999.9,0.0,0.0,43.5,882.0,37.3,964.0,49.2,67.3,31.0,20.0,17.7,25.7,63.8,10.0,28.4,21.9,31.6,50.7,45.7,85.9,83.9,35.6
1166,30.0,0.0,0.8,180,60,999.8,0.0,0.0,38.4,844.0,36.0,962.0,53.2,67.2,22.4,18.8,7.3,27.3,58.1,10.2,8.7,23.5,32.2,50.9,47.2,85.6,42.9,28.7
1167,31.2,0.0,1.5,230,57,999.6,0.0,0.0,42.8,821.0,45.6,921.0,56.2,56.4,27.8,16.8,15.6,24.7,59.0,9.1,13.0,20.6,28.2,44.8,42.9,79.0,45.5,33.5
1168,31.3,0.0,1.9,270,53,999.3,0.0,0.0,42.7,614.0,42.5,699.0,49.3,40.4,22.1,12.3,13.0,21.6,48.2,8.4,22.5,18.2,24.4,39.2,35.8,66.8,65.0,28.2
1169,30.9,0.0,2.1,250,57,999.3,0.0,0.0,36.0,343.0,36.9,412.0,41.5,23.9,12.6,5.4,6.4,13.3,29.1,5.2,13.3,11.1,12.6,22.8,20.9,39.5,39.1,16.5
1170,29.2,0.0,1.3,290,71,999.5,0.0,0.0,31.6,157.0,32.3,189.0,31.3,8.0,2.5,1.1,2.9,6.1,11.7,2.4,6.6,5.5,4.7,10.9,9.7,19.1,19.1,8.4
1171,27.5,0.0,0.8,360,77,999.7,0.0,0.0,28.3,7.0,27.7,6.0,25.8,-0.8,0.1,0.0,0.0,-0.2,-0.4,0.3,0.2,0.0,0.0,0.6,0.0,0.0,1.0,0.0
1172,26.9,0.0,1.0,250,80,1000.0,0.0,0.0,26.4,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,26.4,0.0,1.3,270,79,1000.4,0.0,0.0,25.5,0.0,24.1,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,25.4,0.0,1.5,200,91,1000.2,0.0,0.0,24.3,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,24.7,0.0,0.6,230,93,1000.0,0.0,0.0,23.7,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,24.6,0.0,0.6,230,95,999.8,0.0,0.0,23.2,0.0,22.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,23.8,0.0,0.7,200,98,999.6,0.0,0.0,23.0,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,23.2,0.0,0.5,180,99,998.9,0.0,0.0,22.5,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,23.2,0.0,0.2,0,99,998.5,0.0,0.0,22.7,0.0,22.6,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,22.9,0.0,1.0,110,99,998.3,0.0,0.0,22.6,0.0,22.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,22.7,0.0,0.0,0,99,998.3,0.0,0.0,22.3,0.0,22.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,23.2,0.0,0.4,0,99,998.6,0.0,0.0,22.8,0.0,21.8,0.0,20.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.1,0.0
1183,23.2,0.0,0.3,0,98,998.2,0.0,0.0,23.8,33.0,23.4,33.0,22.8,1.2,1.1,0.5,0.0,0.4,1.5,0.6,1.1,0.8,1.0,0.9,1.4,1.2,3.3,1.3
1184,24.8,0.0,0.0,0,96,998.2,0.0,0.01,26.5,152.0,25.7,143.0,25.6,9.8,5.8,3.3,3.2,3.8,9.9,1.9,4.8,3.7,4.9,8.7,7.2,13.3,13.8,6.1
1185,26.3,0.0,0.0,0,92,998.3,0.1,0.92,29.2,409.0,30.0,386.0,31.1,23.2,15.1,9.8,6.2,9.4,27.4,3.7,9.2,8.9,11.7,18.3,16.0,28.2,27.4,11.5
1186,27.9,0.0,0.6,230,91,998.0,0.2,1.03,34.1,407.0,30.4,391.0,35.3,38.3,15.6,9.4,6.7,10.5,28.3,4.0,12.4,9.3,12.4,19.9,18.0,32.3,34.7,12.8
1187,29.9,0.0,1.6,250,90,997.5,0.4,1.57,37.7,849.0,39.4,667.0,47.9,37.2,18.2,12.7,14.5,24.5,46.7,8.2,30.5,12.8,24.2,49.3,47.2,90.9,90.2,24.4
1188,30.4,0.0,1.9,230,88,997.2,0.4,1.75,39.0,417.0,38.7,403.0,43.8,30.0,15.3,9.4,7.7,11.2,28.2,4.6,12.8,10.0,13.3,21.2,18.9,34.3,43.6,14.7
1189,31.0,0.0,3.6,250,87,996.6,0.7,2.28,40.4,801.0,40.2,824.0,45.4,61.4,29.7,18.6,17.2,24.7,57.2,9.7,26.7,21.3,29.6,45.9,41.7,77.8,75.0,32.3
1190,31.2,0.0,3.8,230,77,996.2,0.5,2.13,40.7,873.0,39.7,939.0,47.8,64.9,32.3,18.2,14.6,26.6,62.4,10.0,26.3,22.5,29.2,48.6,46.7,84.4,75.5,30.5
1191,31.5,0.0,4.2,230,77,995.6,0.9,2.56,43.6,348.0,38.4,363.0,42.1,46.9,14.0,7.5,5.7,11.0,25.2,3.7,19.7,8.3,10.9,19.0,27.6,32.4,43.7,11.8
1192,31.8,0.0,4.3,230,78,995.5,0.9,2.12,42.8,315.0,36.7,323.0,41.0,21.5,11.9,6.7,7.1,11.2,23.1,3.6,12.3,7.9,10.3,20.1,17.5,34.0,33.7,14.8
1193,30.3,0.0,4.4,230,86,995.4,0.5,1.26,36.7,162.0,32.9,161.0,33.9,10.9,6.2,3.6,3.3,5.0,10.8,2.2,5.7,4.4,5.9,10.2,8.8,16.1,16.2,6.9
1194,29.4,0.0,2.7,230,90,995.2,0.0,0.48,32.5,48.0,31.4,46.0,31.3,2.1,1.6,0.8,0.6,1.0,2.0,0.8,1.6,1.2,1.5,3.0,2.2,4.0,4.6,1.8
1195,28.8,0.0,3.5,230,97,995.2,0.0,0.13,30.4,0.0,30.1,0.0,28.5,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0
1196,28.3,0.0,3.2,230,97,995.8,0.0,0.05,29.0,0.0,29.7,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,27.8,0.0,3.1,230,99,996.1,0.0,0.0,28.2,0.0,29.2,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,27.7,0.0,3.6,230,99,996.5,0.0,0.0,28.0,0.0,28.9,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,27.4,0.0,3.2,230,99,995.9,0.0,0.0,27.7,0.0,28.2,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,27.3,0.0,3.2,230,99,995.8,0.0,0.0,27.3,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,27.3,0.0,2.0,230,99,995.2,0.0,0.0,27.3,0.0,28.2,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,27.3,0.0,2.5,230,99,994.9,0.0,0.0,27.5,0.0,28.2,0.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,27.3,0.0,2.4,230,99,994.7,0.0,0.0,27.3,0.0,28.2,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,27.2,0.0,2.9,230,99,994.6,0.0,0.0,27.4,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,27.0,0.0,2.4,230,99,994.6,0.0,0.0,27.4,0.0,27.9,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,26.9,0.0,2.9,230,99,994.9,0.0,0.05,27.3,0.0,27.3,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,26.6,0.2,2.0,230,99,995.3,0.0,0.08,27.5,3.0,27.5,3.0,25.8,0.0,0.0,0.0,0.0,-0.3,-0.5,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0
1208,26.8,0.0,1.7,230,99,995.5,0.0,0.12,27.8,47.0,28.0,44.0,28.3,3.0,1.7,0.8,1.1,1.1,2.1,0.9,2.1,1.2,1.7,3.5,2.4,4.7,6.0,2.3
1209,26.7,1.0,1.4,200,99,995.5,0.0,0.16,27.8,4.0,27.3,4.0,25.8,0.0,0.0,0.0,0.0,-0.3,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.6,-0.0
1210,26.7,14.2,0.8,270,99,995.6,0.0,0.14,27.4,108.0,27.3,103.0,26.0,8.3,4.4,2.6,2.6,3.2,7.1,1.6,4.3,2.9,4.0,7.3,6.0,11.0,12.0,5.0
1211,25.8,13.4,0.7,270,99,996.0,0.0,0.18,26.7,93.0,26.0,86.0,25.7,5.1,3.7,2.0,1.8,2.4,5.7,1.3,3.1,2.4,3.1,5.7,4.7,8.3,8.6,3.6
1212,26.1,3.0,0.9,270,99,996.0,0.0,0.46,28.6,178.0,30.0,147.0,31.1,8.7,6.2,3.6,3.8,3.9,9.5,2.1,4.7,4.1,5.5,9.6,7.3,13.7,13.5,6.6
1213,27.6,0.4,0.0,0,99,995.2,0.0,1.15,33.1,378.0,35.6,380.0,39.4,28.1,14.6,8.9,8.0,11.9,27.3,4.6,12.7,9.9,13.4,22.0,19.2,35.7,38.8,15.3
1214,27.4,0.0,0.3,0,99,995.0,0.0,1.08,31.1,77.0,28.9,72.0,28.4,4.5,2.9,1.5,1.4,1.8,4.2,1.1,2.5,2.0,2.6,4.8,3.8,6.8,7.0,3.0
1215,26.3,0.0,0.4,0,99,995.0,0.0,0.24,28.5,200.0,32.5,184.0,31.6,13.5,7.3,4.4,4.6,5.4,12.4,2.6,6.4,5.1,7.0,11.7,9.6,17.9,18.7,8.7
1216,27.9,0.0,0.8,230,97,994.6,0.1,0.87,32.5,434.0,40.3,451.0,45.1,29.3,16.2,8.9,7.2,14.7,32.5,5.4,15.9,16.5,22.4,24.4,24.1,44.0,49.6,15.8
1217,27.8,0.0,1.1,230,97,994.5,0.3,1.12,30.5,349.0,36.7,416.0,40.8,27.4,12.9,6.0,8.2,15.1,29.8,5.9,15.6,11.9,13.9,25.6,23.6,44.6,45.2,19.6
1218,28.8,0.0,0.2,0,94,994.3,0.3,0.54,29.4,141.0,32.8,175.0,33.7,7.2,1.9,0.9,2.6,5.6,10.9,2.2,6.2,5.1,4.3,10.2,9.1,17.9,18.0,7.8
1219,27.5,0.0,0.7,320,98,994.8,0.7,0.36,27.3,10.0,28.0,11.0,25.8,-0.7,0.1,0.0,0.0,-0.1,-0.4,0.3,0.5,0.0,0.0,0.0,0.0,0.0,1.3,0.0
1220,26.3,0.0,1.0,290,99,995.2,0.0,0.06,26.0,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,25.6,0.0,0.6,290,99,996.1,0.0,0.0,25.2,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,25.1,0.0,0.7,250,99,996.3,0.0,0.0,25.0,0.0,24.2,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,24.9,0.0,0.6,250,99,996.4,0.0,0.0,24.3,0.0,24.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,24.8,0.0,0.7,270,99,996.2,0.0,0.0,25.0,0.0,25.3,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,24.7,0.0,0.0,0,99,996.1,0.0,0.0,24.9,0.0,24.6,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,24.6,0.0,0.0,0,99,995.9,0.0,0.0,25.3,0.0,24.8,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,24.5,0.0,0.3,0,99,995.7,0.0,0.0,25.5,0.0,25.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,24.5,0.0,0.8,70,99,996.0,0.0,0.0,25.4,0.0,25.7,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,24.3,0.0,1.1,70,99,996.4,0.0,0.0,25.4,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,24.2,0.0,0.5,50,99,996.7,0.0,0.05,25.4,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
1231,24.4,0.0,0.7,70,99,997.3,0.1,0.19,25.5,55.0,26.5,41.0,24.5,1.5,1.8,1.1,0.9,0.5,1.7,0.7,1.6,1.0,1.3,3.1,2.1,3.8,4.5,1.8
1232,25.8,0.0,0.0,0,98,997.6,0.8,0.75,26.6,240.0,33.7,180.0,31.1,10.1,8.0,6.7,5.3,3.0,10.1,2.4,6.1,3.0,3.9,8.0,5.9,12.4,17.8,8.3
1233,26.9,0.0,0.1,0,95,997.9,1.0,1.46,30.2,535.0,35.3,472.0,36.6,29.6,17.2,14.7,10.9,11.2,31.5,5.2,14.6,4.6,6.1,13.6,17.4,36.7,42.6,18.9
1234,27.9,0.0,0.4,0,95,998.1,0.3,1.47,32.8,297.0,38.0,288.0,43.3,27.8,11.0,6.9,11.4,10.2,19.1,4.0,15.4,7.7,10.6,20.2,17.1,42.8,68.6,15.2
1235,28.8,0.0,0.6,320,86,998.0,0.6,1.95,36.8,673.0,35.4,684.0,42.1,32.4,23.8,16.6,17.0,20.9,46.7,8.8,22.5,18.1,25.9,41.8,35.0,68.6,65.1,26.0
1236,30.2,0.0,0.7,320,82,997.5,0.6,2.1,37.5,611.0,38.1,649.0,41.3,72.2,32.4,8.6,5.1,10.5,47.4,3.2,30.9,7.3,9.6,17.6,18.8,37.6,76.5,10.5
1237,31.3,0.0,0.6,270,73,997.1,0.7,2.59,41.3,367.0,46.8,368.0,52.0,24.4,12.7,8.0,7.4,10.4,23.6,4.3,11.7,9.3,12.7,20.4,17.7,33.3,33.4,14.5
1238,30.0,0.0,0.7,320,73,996.8,0.2,1.36,34.9,900.0,48.2,1004.0,56.0,48.5,30.9,19.6,17.6,28.0,64.4,10.3,29.0,23.6,33.1,51.7,46.0,88.1,85.9,35.5
1239,31.6,0.0,1.4,230,68,996.5,0.5,1.78,38.0,194.0,35.4,194.0,36.8,11.8,7.0,4.2,4.0,6.0,12.9,2.7,6.8,5.4,7.1,12.0,10.2,18.9,19.6,8.7
1240,31.1,0.0,1.1,250,76,996.3,0.8,2.2,37.7,514.0,39.5,609.0,45.1,37.0,19.6,10.4,11.0,20.3,43.5,7.6,20.2,15.8,21.8,34.5,31.6,58.7,54.8,24.2
1241,29.8,0.0,0.9,270,81,996.3,0.4,1.23,34.0,332.0,37.6,388.0,40.8,23.8,12.3,6.0,6.5,12.8,27.4,4.6,11.5,10.2,12.1,21.5,20.1,37.1,30.7,12.7
1242,29.5,0.0,0.2,0,84,996.2,0.4,0.59,31.8,190.0,33.5,206.0,33.9,10.5,5.5,2.9,3.6,6.5,13.4,2.6,6.7,5.6,6.3,11.9,10.2,19.3,18.3,8.3
1243,28.2,0.0,0.9,290,89,996.7,0.3,0.33,29.9,2.0,28.2,2.0,25.8,0.0,0.0,0.0,0.0,-0.3,-0.5,0.2,0.1,0.1,0.0,0.5,0.0,0.0,0.5,0.0
1244,27.3,0.0,0.6,290,96,997.4,0.0,0.05,28.1,0.0,27.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,26.8,0.0,0.6,250,97,998.1,0.0,0.0,27.2,0.0,26.7,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,26.0,0.0,1.0,230,99,998.2,0.0,0.0,26.4,0.0,26.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,25.7,0.0,0.5,250,99,998.2,0.0,0.0,25.8,0.0,25.1,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,25.4,0.0,1.8,230,99,998.0,0.0,0.0,25.5,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,25.3,0.0,0.6,230,99,997.7,0.0,0.0,25.0,0.0,24.1,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,25.2,0.0,0.6,250,99,997.3,0.0,0.0,24.7,0.0,23.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,25.1,0.0,0.0,0,99,997.2,0.0,0.0,25.4,0.0,24.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,25.0,0.0,0.0,0,99,997.1,0.0,0.0,25.7,0.0,26.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,24.7,0.0,0.4,0,99,996.9,0.0,0.0,24.8,0.0,24.2,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,24.1,0.0,0.0,0,99,997.0,0.0,0.05,24.4,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1255,24.6,0.0,0.2,0,99,997.7,0.0,0.19,25.0,63.0,24.6,54.0,22.8,3.3,2.4,1.5,0.9,1.1,3.1,0.9,2.1,1.4,1.8,3.9,2.9,5.2,6.1,2.4
